chapter_id	entry_id	meaning	Hittite_LatinTrans	comment
13	107	count	kappuwai-; kappuwar	Respectively: verb; noun. HEG. 'Count, esteem' v.; 'account' n.: refers literally to numbering in a series or to esteem a person or thing; also to the result of accounting processes or reckoning 11.660; see also units of counting and measuring, e.g. 'cup' 05.350 and 'watch (period of time)' 14.510; 'measure' 12.540, 'weigh' 11.920, 'account' 11.660. See also arhai-, irhai- 'make the rounds, enumerate, wind up, conclude, finish' 14.270, irhat(t)- 'row, series, circuit' 12.820.; Respectively: verb; noun. HEG. 'Count, esteem' v.; 'account' n.: refers literally to numbering in a series or to esteem a person or thing; also to the result of accounting processes or reckoning 11.660; see also units of counting and measuring, e.g. 'cup' 05.350 and 'watch (period of time)' 14.510; 'measure' 12.540, 'weigh' 11.920, 'account' 11.660. See also arhai-, irhai- 'make the rounds, enumerate, wind up, conclude, finish' 14.270, irhat(t)- 'row, series, circuit' 12.820.
13	140	every, all	humant-; dapiya-; panku-; pangariya-; pangarit	Respectively: 'all, every'; 'all, the whole, entire'; 'all, entire, complete'. Final example in adj., verb, adv. forms. See pangariya-; pangarit 'become widespread, common, general; in large numbers, in force, en masse' 12.610, see also 'much, many' 13.150.; Respectively: 'all, every'; 'all, the whole, entire'; 'all, entire, complete'. Final example in adj., verb, adv. forms. See pangariya-; pangarit 'become widespread, common, general; in large numbers, in force, en masse' 12.610, see also 'much, many' 13.150.; Respectively: 'all, every'; 'all, the whole, entire'; 'all, entire, complete'. Final example in adj., verb, adv. forms. See pangariya-; pangarit 'become widespread, common, general; in large numbers, in force, en masse' 12.610, see also 'much, many' 13.150.; Respectively: 'all, every'; 'all, the whole, entire'; 'all, entire, complete'. Final example in adj., verb, adv. forms. See pangariya-; pangarit 'become widespread, common, general; in large numbers, in force, en masse' 12.610, see also 'much, many' 13.150.; Respectively: 'all, every'; 'all, the whole, entire'; 'all, entire, complete'. Final example in adj., verb, adv. forms. See pangariya-; pangarit 'become widespread, common, general; in large numbers, in force, en masse' 12.610, see also 'much, many' 13.150.
13	150	much, many	mekki-; pangarit	CHD: 'much, many, numerous, plentiful'. See also maknu- 'increase, make abundant', makkess- 'become numerous'. See 'grow' 12.530, 'multitude, abundance' 13.190. Also pangarit 'in large numbers, in force, all' 13.140.; CHD: 'much, many, numerous, plentiful'. See also maknu- 'increase, make abundant', makkess- 'become numerous'. See 'grow' 12.530, 'multitude, abundance' 13.190. Also pangarit 'in large numbers, in force, all' 13.140.
13	170	little (quantity), few	tepu-	HEG. See causative verb derivative tep-nu- 'humiliate, make little', versus 'small' 12.560. See also 'laugh, ridicule' 16.250.
13	181	some	kappuwant-; manka-	HEG: 'counted, countable', see 'count' 13.107; also CHD: 'in some way', see 'way, manner' 17.490; also kuiski 'someone'.; HEG: 'counted, countable', see 'count' 13.107; also CHD: 'in some way', see 'way, manner' 17.490; also kuiski 'someone'.
13	210	full	suu-; suwaru-	HW; also sunna-, suwai- 'fill'.; HW; also sunna-, suwai- 'fill'.
13	220	empty	dannatta-; sannapili-	HEG: 'empty, not built up, waste'; second (HW) means 'empty, alone'.; HEG: 'empty, not built up, waste'; second (HW) means 'empty, alone'.
13	330	alone, only	minu-; wannummiya-	See also complemented logogram: 1-as.; See also complemented logogram: 1-as.
13	340	first	hantezzi-	Puh: see hantezzi- 'first, foremost, of first rank', hant- 'forehead' 04.205, hanti 'separate' 12.230, but anki 'once', anku 'fully' from 'one' 13.010.
13	350	last	apezzi-	'Last; latter; rear; after'; see also 'behind' 12.011.
13	360	second	dan	HEG: 'second, for a second time'. See also d/tamai- 'second, other', dammeli- 'different'.
13	420	third	teriyanna	'Third, for the third time' StoBT 27.
14	110	time	mehur; pantala-	CHD: 'time, hour, season, extent of time'. See lammar 'hour, small unit of time', hali- 'watch (of the night), period of time' (sub-part of a day or night) 14.510. pantala- 'moment, point in time'. See also 'measure' 12.540, 'count' 13.107.; CHD: 'time, hour, season, extent of time'. See lammar 'hour, small unit of time', hali- 'watch (of the night), period of time' (sub-part of a day or night) 14.510. pantala- 'moment, point in time'. See also 'measure' 12.540, 'count' 13.107.
14	130	new	newa-	CHD: 'new, fresh', see newahh- 'renew'. GI II 125.
14	140	young	huelpi-; ammiyant-	Puh: 'fresh, young, new(born)'; 'small, young' 12.560.; Puh: 'fresh, young, new(born)'; 'small, young' 12.560.
14	150	old	mihunt-	CHD. Sumerogram LIBIR. Opposite of mayant- 'young, vigorous; grown up' 02.251, from the ablauting verb mai-, miya- 'grow' 12.530.
14	160	early	karuu	HEG. Also means 'before, earlier' (temporal); see also 'morning' 14.440; also piran 'in front' (spatial) 12.040, paraa 'forth, in front' (directional).
14	170	late	istantant-	Puh: participle from istantai- 'stay put, linger, tarry, be late, procrastinate'.
14	180	now	kinun	HEG. See also nuwa 'still, yet'.
14	190	immediately	hudak; lammar	Puh: 'straightway, right away, at once, suddenly'; also CHD: adv, use of lammar 'small unit of time, moment, instant': 'instantly, immediately'.; Puh: 'straightway, right away, at once, suddenly'; also CHD: adv, use of lammar 'small unit of time, moment, instant': 'instantly, immediately'.
14	210	swift, fast, quick	pittiyalli-; hudak	CHD. Respectively: 'quickly; swift, fast'; also 'hasten' 14.230: Puh, HEG. See piddai- 'run' 10.460, 'immediately' 14.190.; CHD. Respectively: 'quickly; swift, fast'; also 'hasten' 14.230: Puh, HEG. See piddai- 'run' 10.460, 'immediately' 14.190.
14	230	hasten, hurry	liliwahh-; nuntarriya-; huwai-; parh-	Respectively: CHD: 'go quickly, hasten, hurry'; CHD, HEG: 'hasten, be quick'; Puh: ablauting verb huwai-, huya- 'run, hurry' 10.460; CHD: parh- 'hasten, hurry; chase, pursue 10.530; hunt 20.610; 'attack, drive out' 20.430.; Respectively: CHD: 'go quickly, hasten, hurry'; CHD, HEG: 'hasten, be quick'; Puh: ablauting verb huwai-, huya- 'run, hurry' 10.460; CHD: parh- 'hasten, hurry; chase, pursue 10.530; hunt 20.610; 'attack, drive out' 20.430.; Respectively: CHD: 'go quickly, hasten, hurry'; CHD, HEG: 'hasten, be quick'; Puh: ablauting verb huwai-, huya- 'run, hurry' 10.460; CHD: parh- 'hasten, hurry; chase, pursue 10.530; hunt 20.610; 'attack, drive out' 20.430.; Respectively: CHD: 'go quickly, hasten, hurry'; CHD, HEG: 'hasten, be quick'; Puh: ablauting verb huwai-, huya- 'run, hurry' 10.460; CHD: parh- 'hasten, hurry; chase, pursue 10.530; hunt 20.610; 'attack, drive out' 20.430.
14	240	retard, delay	istantai-	Puh: intrans. 'hesitate, delay'.
14	250	begin, beginning	arha-	HWW, Puh. In the sense of 'boundary', both beginning and end. Sumerogram ZAG 'boundary'. See also periphrastic verbal plus dai-, tiya- 'set, put (to)' meaning 'begin to'; see 'boundary' 19.170; also 'end' 12.350.
14	252	last, endure	maz-; manz-	CHD: 'withstand, resist; last, endure'; also 'dare to' 16.510. Also ukturi- 'eternel'.; CHD: 'withstand, resist; last, endure'; also 'dare to' 16.510. Also ukturi- 'eternel'.
14	260	end (temporal)	zinna-	HW. See also 'finish' 14.270, 'cease' 14.280.
14	270	finish	asnu-; appai-; zinna-; irhai-	HWW, Puh: 'finish, end'; asnu- 'finish' as in complete a ritual: StBoT 29; 'care for, take care that' in horse training texts; see also karp- 'bring to an end': StBoT 29; appai-, appiya- 'be finished, be done'; see also 'cease' 14.280, 'end' 12.350. Also irhai- 'end, limit, bound' as in 'boundary' (Puh) 19.170, 'make the rounds, enumerate, conclude, finish' 13.107.; HWW, Puh: 'finish, end'; asnu- 'finish' as in complete a ritual: StBoT 29; 'care for, take care that' in horse training texts; see also karp- 'bring to an end': StBoT 29; appai-, appiya- 'be finished, be done'; see also 'cease' 14.280, 'end' 12.350. Also irhai- 'end, limit, bound' as in 'boundary' (Puh) 19.170, 'make the rounds, enumerate, conclude, finish' 13.107.; HWW, Puh: 'finish, end'; asnu- 'finish' as in complete a ritual: StBoT 29; 'care for, take care that' in horse training texts; see also karp- 'bring to an end': StBoT 29; appai-, appiya- 'be finished, be done'; see also 'cease' 14.280, 'end' 12.350. Also irhai- 'end, limit, bound' as in 'boundary' (Puh) 19.170, 'make the rounds, enumerate, conclude, finish' 13.107.; HWW, Puh: 'finish, end'; asnu- 'finish' as in complete a ritual: StBoT 29; 'care for, take care that' in horse training texts; see also karp- 'bring to an end': StBoT 29; appai-, appiya- 'be finished, be done'; see also 'cease' 14.280, 'end' 12.350. Also irhai- 'end, limit, bound' as in 'boundary' (Puh) 19.170, 'make the rounds, enumerate, conclude, finish' 13.107.
14	280	cease, stop	tuhs-; zinna-	HEG: 'separate, cut off, end; stop, cease, be finished'. See also 'end' 12.350, 'finish' 14.270.; HEG: 'separate, cut off, end; stop, cease, be finished'. See also 'end' 12.350, 'finish' 14.270.
14	290	ready	handai-; katta hantai-	Puh: intrans. 'get ready'; trans. 'arrange, make ready, prepare; entrust, betroth, marry'; 'fix, fit, determine, ready'. See also 'marry' 02.330, handan 'true' 16.660.; Puh: intrans. 'get ready'; trans. 'arrange, make ready, prepare; entrust, betroth, marry'; 'fix, fit, determine, ready'. See also 'marry' 02.330, handan 'true' 16.660.
14	350	again	namma	CHD, HEG: 'again, further'.
14	410	day	siwat-	HW, Weeks. Sumerogram UD, Akkadogram UMU.
14	420	night	ispant-; nekuz	Respectively: noun; adv., verb. HEG, CHD. Sumerogram GE[six] /(KAM) 'night; black' 15.650; nekuz 'at night, evening' 14.460; hali- '(night) watch, period of time' 14.510. Weeks 205-206.; Respectively: noun; adv., verb. HEG, CHD. Sumerogram GE[six] /(KAM) 'night; black' 15.650; nekuz 'at night, evening' 14.460; hali- '(night) watch, period of time' 14.510. Weeks 205-206.
14	430	dawn	luk-; nekuz; harwanai-	CHD: luk(k)- 'dawn, grow bright' (middle inflection without -ri: Yosida 1990: 65), see lalukkes- 'become bright'; 'dawn, twilight; evening, nighttime' 14.460; Puh: referring to daybreak, 'become light, get light, light up' harwanai-. See also 'light' 01.610, 'shine' 15.560, 'morning' 14.440.; CHD: luk(k)- 'dawn, grow bright' (middle inflection without -ri: Yosida 1990: 65), see lalukkes- 'become bright'; 'dawn, twilight; evening, nighttime' 14.460; Puh: referring to daybreak, 'become light, get light, light up' harwanai-. See also 'light' 01.610, 'shine' 15.560, 'morning' 14.440.; CHD: luk(k)- 'dawn, grow bright' (middle inflection without -ri: Yosida 1990: 65), see lalukkes- 'become bright'; 'dawn, twilight; evening, nighttime' 14.460; Puh: referring to daybreak, 'become light, get light, light up' harwanai-. See also 'light' 01.610, 'shine' 15.560, 'morning' 14.440.
14	440	morning	karukariwar; lukat	HEG, see also 'early' 14.160; also CHD: 'at dawn, the next morning, the next day', see 'tomorrow' 14.480. See also 'dawn' (14.430), 'light' (01.610).; HEG, see also 'early' 14.160; also CHD: 'at dawn, the next morning, the next day', see 'tomorrow' 14.480. See also 'dawn' (14.430), 'light' (01.610).
14	460	evening	nekuz	HEG, CHD. Literally, 'at night (14.420), evening time' 14.110. Also 'evening, nighttime; dawn, twilight'. See 'dawn' 14.430.
14	480	tomorrow	lukkat; appa-siwatt-	CHD: '(when) it gets light, dawns = next day'; see German Morgen früh; see 'morning' 14.440; also Puh: appa-siwatt- 'day(s) after, the future'.; CHD: '(when) it gets light, dawns = next day'; see German Morgen früh; see 'morning' 14.440; also Puh: appa-siwatt- 'day(s) after, the future'.
14	710	month	arma-	HWW, Puh. Also means 'moon' 01.530. Sumerogram ITU 'month'.
14	730	year	wit-	HW, Weeks. Sumerogram MU 'year'. See also wittas meyanas 'of the course(s) of the year, period(s) of the year': 14.780.
14	740	winter	gimant-	HW, Weeks. Akkadogram KUṢṢU.
14	750	spring	hamesha-	Ali. HTT; Akkadogram DIISHU 'spring', also Puh.
14	770	autumn	zena-	Ali HTT: 'fall, harvest'. Sumerogram BURU 'harvest'.
14	780	season	mehur; mehun-	CHD, HEG. Ablauting word 'time, season', see also 'time' 14.110. See also 'course(s), period(s) (of a year)': meyanni-, wittas meyanas.; CHD, HEG. Ablauting word 'time, season', see also 'time' 14.110. See also 'course(s), period(s) (of a year)': meyanni-, wittas meyanas.
15	310	taste	istah-	Puh: 'taste, try (food, drink)'.
15	350	sweet	sanezzi-; milit-	HW: 'sweet, desirable'; also CHD: 'sweet, honey' 05.840.; HW: 'sweet, desirable'; also CHD: 'sweet, honey' 05.840.
15	410	hear	istamas-	HEG. See also istamana- 'ear' 04.220, 'listen' 15.420, 'obey' 19.460.
15	440	sound, noise	alalima-	A specific 'noise', that of the rush of water: HWW (not with Puh); see also 'cry' 16.370, 'shriek' 18.180.
15	460	quiet, silence	duddumili	HEG: adv. As in reciting a prayer, duddumili 'quietly, silently, secretly', see 'pray' 22.170, 'be silent' 18.230, 'secret' 17.360.
15	510	see	au-; sakuwai-; duq-	HWW, Puh: ablauting aus-, u(wa)- 'see'; also sakuwai- 'look, see; watch, observe, eye': sakuwa- 'eye(s)' 04.210. duq(q)- (middle inflection) 'appear, become visible', see 'seem' 17.180.; HWW, Puh: ablauting aus-, u(wa)- 'see'; also sakuwai- 'look, see; watch, observe, eye': sakuwa- 'eye(s)' 04.210. duq(q)- (middle inflection) 'appear, become visible', see 'seem' 17.180.; HWW, Puh: ablauting aus-, u(wa)- 'see'; also sakuwai- 'look, see; watch, observe, eye': sakuwa- 'eye(s)' 04.210. duq(q)- (middle inflection) 'appear, become visible', see 'seem' 17.180.
15	520	look, look at	sakuwai-; kasa	Respectively: verb; interj. See sakuwa- 'eye(s)' 04.210; possibly kas=a 'see!', literally, 'but this!'; Respectively: verb; interj. See sakuwa- 'eye(s)' 04.210; possibly kas=a 'see!', literally, 'but this!'
15	560	shine	lalukki-	CHD: 'be bright, shine', see lalukkes- 'become bright, shine', lalukkesnu- 'give light'; also luk(k)- 'grow bright, dawn' 14.430, lalukkiwant- 'luminous, bright' 15.570. See also armuwalasha- 'shine (like the moon)': 'moon' 15.560.
15	570	bright	harki-; lalukkiwant-; misriwant-	CHD. Words for 'bright' have connotations varying from color-relations (harki- 'bright, white' 15.640) and physical shine as of the sun (lalukkiwant- 'luminous' 15.560), —opposite of nana(n)kuss- 'be(come) dark, gloomy' 15.630. See 'dawn' 14.430; 'light' 01.610 to a quality of perfection: misriwant- 'bright, splendid, perfect, beautiful' 16.810. Sumerogram BABBAR 'bright, shining; white'.; CHD. Words for 'bright' have connotations varying from color-relations (harki- 'bright, white' 15.640) and physical shine as of the sun (lalukkiwant- 'luminous' 15.560), —opposite of nana(n)kuss- 'be(come) dark, gloomy' 15.630. See 'dawn' 14.430; 'light' 01.610 to a quality of perfection: misriwant- 'bright, splendid, perfect, beautiful' 16.810. Sumerogram BABBAR 'bright, shining; white'.; CHD. Words for 'bright' have connotations varying from color-relations (harki- 'bright, white' 15.640) and physical shine as of the sun (lalukkiwant- 'luminous' 15.560), —opposite of nana(n)kuss- 'be(come) dark, gloomy' 15.630. See 'dawn' 14.430; 'light' 01.610 to a quality of perfection: misriwant- 'bright, splendid, perfect, beautiful' 16.810. Sumerogram BABBAR 'bright, shining; white'.
15	630	dark (in color)	dankui-	Adj. HEG: 'black, dark' is said of the earth where people are buried, the dankui tekan 'dark earth', a phrase also used in Greek for the Underworld. See 'earth' 01.210, 'night' 14.420, and dandukessar referring to mortality of man as mortal (going into the dark earth) 02.100. Sumerogram GE[six] 'black, night' = dankui- 'dark'. See also 'black' 15.650, 'darkness' 01.620, opposite of 'bright' 15.570.
15	640	white	harki-	Puh, HWW (not asara-). Sumerograms BABBAR 'white, bright', KÙ.BABBAR 'silver' (lit. 'pure white'). Possibly also Hittite *harkant- 'silver' 09.650.
15	650	black	kappant-	HEG. kappant- is the opposite of harki- 'white', but Sumerogram GE[six] 'black, night' = Hittite dankui- 'dark' 15.630 and ispant- 'night'.
15	660	red	mita-; isharwant-; eshaniya-	CHD, HWW. Sumerogram SA[five]. The spectrum of mita- is probably red to brown, beside isharwant- 'blood red' and eshaniya- 'bloody, blood-red': see eshar 'blood' 04.150.; CHD, HWW. Sumerogram SA[five]. The spectrum of mita- is probably red to brown, beside isharwant- 'blood red' and eshaniya- 'bloody, blood-red': see eshar 'blood' 04.150.; CHD, HWW. Sumerogram SA[five]. The spectrum of mita- is probably red to brown, beside isharwant- 'blood red' and eshaniya- 'bloody, blood-red': see eshar 'blood' 04.150.
15	670	blue	andara-; antara-; kuwanna-	HWW, Puh. SumerogramNA[four]/ ZA.GÌN 'blue'; with Sumerographic determinative NA[four] 'stone' in NA[four]/ ZA.GÌN 'lapis lazuli'. andara- may be more 'sky blue', kuwanna- 'blue, bronze-colored; see GI 615.; HWW, Puh. SumerogramNA[four]/ ZA.GÌN 'blue'; with Sumerographic determinative NA[four] 'stone' in NA[four]/ ZA.GÌN 'lapis lazuli'. andara- may be more 'sky blue', kuwanna- 'blue, bronze-colored; see GI 615.; HWW, Puh. SumerogramNA[four]/ ZA.GÌN 'blue'; with Sumerographic determinative NA[four] 'stone' in NA[four]/ ZA.GÌN 'lapis lazuli'. andara- may be more 'sky blue', kuwanna- 'blue, bronze-colored; see GI 615.
